origine_dati,icona,link_icona,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,colori,colori_icona,morte,vittime,percentuale,descrizione,NAME
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cassin, Arturo Salomone",1943-12-04,4 dicembre 1943,Arco,45.91772,10.88672,Trento,Trentino-Alto Adige,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cassin, Arturo Salomone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Haas, Eva",1943-12-21,21 dicembre 1943,Arco,45.91772,10.88672,Trento,Trentino-Alto Adige,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Haas, Eva"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Misul, Frida",1944-04-01,1 aprile 1944,Ardenza,43.516009,10.325169,Livorno,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Misul, Frida"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Birkenfeld, Ignaz",1942-11-30,30 novembre 1942,Arezzo,43.46276,11.88068,Arezzo,Toscana,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Birkenfeld, Ignaz"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Araf, [Nome ignoto]",1944-09-04,4 settembre 1944,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Araf, [Nome ignoto]"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Araf, [Nome ignoto]",1944-09-04,4 settembre 1944,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Araf, [Nome ignoto]"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benrey, Moise",1944-09-04,4 settembre 1944,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benrey, Moise"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Hasson, Vittoria",1944-09-04,4 settembre 1944,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Hasson, Vittoria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jerusalmi, Maria",1944-09-04,4 settembre 1944,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jerusalmi, Maria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Tagger, Eliezer",1944-09-04,4 settembre 1944,Argegno,45.945319,9.127578,Como,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Tagger, Eliezer"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Grossberger, Francesca",1943-11-30,30 novembre 1943,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Grossberger, Francesca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Rosenfeld, Ottone",1943-12-01,1 dicembre 1943,Argegno,45.94218,9.12635,Como,Lombardia,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Rosenfeld, Ottone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bardavid, Mary",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Bardavid, Mary"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cantoni Mamiani Della Rovere, Vittorio Angelo",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Cantoni Mamiani Della Rovere, Vittorio Angelo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Coen, Margherita",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Coen, Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Finzi, Irma",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Finzi, Irma"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Kleinberger, Clara",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Kleinberger, Clara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Modiano, Carlo Elia",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Modiano, Carlo Elia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Modiano, Giacomo Elia",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Modiano, Giacomo Elia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Modiano, Grazia",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Modiano, Grazia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Rakosi, Tiberio Alexander",1943-09-15,15 settembre 1943,Arona,45.80422,11.35582,Vicenza,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Rakosi, Tiberio Alexander"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Freund, Anna Elena",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Freund, Anna Elena"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jostowitz, Clara",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jostowitz, Clara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Riesenfeld, Berthold",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in stato di detenzione,1,6.8399452804E-005,Auschwitz,"Riesenfeld, Berthold"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Riesenfeld, Hans",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Riesenfeld, Hans"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Schatz, Jakob",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Schatz, Jakob"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Stabholz, Menasse",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Stabholz, Menasse"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Prister, Sara Luigia",1943-10-08,8 ottobre 1943,Ascoli Piceno,42.85351,13.57395,Ascoli Piceno,Marche,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Prister, Sara Luigia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Nasch, Karl",1943-10-10,10 ottobre 1943,Ascoli Piceno,42.85351,13.57395,Ascoli Piceno,Marche,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Nasch, Karl"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Leon, Alessandro",1944-05-01,1 maggio 1944,Asolo,45.78854,11.91701,Treviso,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Leon, Alessandro"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Weiss, Felicita",1943-12-01,1 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Weiss, Felicita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Foa, Guido",1943-12-22,22 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Foa, Guido"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jona, Benvenuta Regina",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jona, Benvenuta Regina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jona, Marianna Bona Esmeralda",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jona, Marianna Bona Esmeralda"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Luzzati, Guido Zaccaria",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Luzzati, Guido Zaccaria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Foa, Italo",1943-12-21,21 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Foa, Italo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Anita",1944-01-28,28 gennaio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Anita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Coen, Regina Fortunata",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Coen, Regina Fortunata"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Colombo, Prima",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Colombo, Prima"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"De Benedetti, Alice",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"De Benedetti, Alice"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"De Benedetti, Enrica",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"De Benedetti, Enrica"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"De Benedetti, Eugenio",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"De Benedetti, Eugenio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"De Benedetti, Giorgia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"De Benedetti, Giorgia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Della Torre, Ada",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Della Torre, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ghiron, Dolce Eugenia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ghiron, Dolce Eugenia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ghiron, Regina",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ghiron, Regina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Ester Elvira",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Ester Elvira"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Rosetta",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Rosetta"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Sara Ester",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Levi, Sara Ester"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Segré, Ottavio",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Segré, Ottavio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Segré, Rosa Emilia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Segré, Rosa Emilia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jona, Enrica",1944-05-24,24 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jona, Enrica"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jona, Luigi",1943-01-01,1 gennaio 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jona, Luigi"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dresner, Lisa",1943-12-01,1 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dresner, Lisa"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Haim, Giza",1943-12-01,1 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Haim, Giza"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Rozay, Teodoro Elia",1943-12-01,1 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Rozay, Teodoro Elia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Weiss, Mira",1943-12-01,1 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Weiss, Mira"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Osima, Ada",1944-01-28,28 gennaio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Osima, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jona, Ezechia Leopoldo",1944-05-27,27 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,rastrellamento,1,6.8399452804E-005,Auschwitz,"Jona, Ezechia Leopoldo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Olga",1944-05-27,27 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Olga"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Haubenstock, Franziska",1944-01-20,20 gennaio 1944,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Haubenstock, Franziska"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Jungerwuerth, Theofila",1944-01-20,20 gennaio 1944,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Jungerwuerth, Theofila"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Schlesinger, Ruth",1943-12-15,15 dicembre 1943,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nn,white,black,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Schlesinger, Ruth"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Labi, Elia",1943-11-30,30 novembre 1943,Badia al Pino,43.40424,11.77228,Arezzo,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Bergen Belsen,"Labi, Elia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Labi, Nissim",1943-11-30,30 novembre 1943,Badia al Pino,43.40424,11.77228,Arezzo,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Bergen Belsen,"Labi, Nissim"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Adolfo",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11152,Verona,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Adolfo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Ezio",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11152,Verona,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Ezio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Polacco, Olga",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11152,Verona,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Polacco, Olga"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Blank, Debora",1944-01-29,29 gennaio 1944,Badoere,45.6342,12.08518,Treviso,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Blank, Debora"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Linsen, Tewel",1944-01-29,29 gennaio 1944,Badoere,45.6342,12.08518,Treviso,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Linsen, Tewel"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Einhorn, Isacco",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Einhorn, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Einhorn, Renata",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Einhorn, Renata"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Rosenstein, Amalia",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Rosenstein, Amalia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Brauner, Jolanda",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Brauner, Jolanda"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Horvatic, Ivana",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Horvatic, Ivana"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Loewy, Alice",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Loewy, Alice"
