origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
cdec,vittima della Shoah,"Haschi, Giulia",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Hassan, Buba",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Hassan, Rachele",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Jona, Giora",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Kaldegg, Erwin",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Kerbes, Lemel",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Labi, Alfredo",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Diamantina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Diamantina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Diana",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Fortuna",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Grazia",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Hammus",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Ida",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Jolanda",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Josef",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Juda",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Lulli Alba",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in stato di detenzione,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Marcello",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Messala",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Messauda",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Regina",1944-04-02,2 aprile 1944,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Rubina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,disperso/a,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Rubina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Salomone Renato",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Scialom",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Scialom",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Scialom",1944-02-07,7 febbraio 1944,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Vittorio",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Bergen Belsen
cdec,vittima della Shoah,"Labi, Zatuba",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Levi, Buba",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Lilienthal, Reinhold",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lissauer, Hans",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lyon, Emil",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Malecki, Sara",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Messiah, Isacco",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nahum, Zula",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Bergen Belsen
cdec,vittima della Shoah,"Nauri, Misa",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Abramino",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Giulia",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Hlafo",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Isacco",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Isacco",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in stato di detenzione,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Josef",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Jusef",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Miriam",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in stato di detenzione,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Misa",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Mosè",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in stato di detenzione,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Scelbia",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Nemni, Simone",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Abramo William",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Efraim",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Hamani",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Irma Daisy",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Rina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Samina",1943-12-16,16 dicembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Shalom",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Reginiano, Vittorio",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Rosenbaum, Ernst",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Rosenblatt, Raphael",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Rosenzweig, Nathan",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Sabban, Sultana",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Bergen Belsen
cdec,vittima della Shoah,"Schwarzschild, Ernst",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Scioa, Camilla",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Seror, Mina",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Serussi, Elisa",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Sommerfeld, Leo",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Taieb, Ester",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,rastrellamento,1,Bergen Belsen
cdec,vittima della Shoah,"Taussig, Walter",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Ventura, Giamila",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Weil, Bertoldo",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Auschwitz
cdec,vittima della Shoah,"Weinzweig, Kurt",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in eccidio,1,Auschwitz
cdec,vittima della Shoah,"Wetterschneider, Karl",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Zieg, Samuel Wolf",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Zigdon, Rachele",1943-11-30,30 novembre 1943,Civitella del Tronto,42.77298,13.67626,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
cdec,vittima della Shoah,"Schlaf, Israele Isidoro",1943-11-30,30 novembre 1943,Corropoli,42.8272,13.83471,Teramo,Abruzzo,Italia,fascisti,Morto/a in campo di sterminio,1,nn
atlante_stragi,fucilazione,MONTORIO AL VOMANO 13.12.1943,1943-12-13,13 dicembre 1943,Montorio Al Vomano,42.5821386,13.6272978,Teramo,Abruzzo,Italia,fascisti,NULL,2,"Orsini alla caduta del fascismo fu tra i massimi organizzatori della Resistenza in montagna, cercò di spingere i suoi compagni di partito ad appoggiare il concentramento partigiano in montagna e di tenere unito il fronte antifascista. Dopo la battaglia del 25 settembre del 1943 in località Bosco Martese alla quale Orsini  partecipò con il nome di battaglia di Vicì, si nascose nella casa della sorella sposata a Montorio al Vomano. Orsini uscì imprudentemente di casa per radersi la barba dal barbiere Formigoni nella piazza centrale, dopo si recò presso il bar del paese. Riconosciuto da alcuni fascisti locali, questi informarono altri camerati teramani del Battaglione M, che nella piazza centrale di Montorio al Vomano, tentarono di catturarlo. Orsini armato di pistola e di due bombe a mano, tentando di scappare ferì gravemente un legionario. Si allontanò fuori dal centro abitato verso la zona del vecchio mulino, lì tentò di difendersi fino all'ultimo colpo ma venne ucciso ormai inerme. Secondo il rapporto della Questura di Teramo alla divisione politica della Direzione generale di Pubblica Sicurezza, presso Ministero dell’Interno le cose erano andate in questo modo: “Il medesimo, ottenuto il permesso di recarsi presso un orinatoio, dopo aver sparato all’indirizzo dei militi sei colpi di pistola, che colpivano in varie parti del corpo quello di custodia De Bianchi Luigi di Amedeo da Fossato Maggiore di Treviso, si dava alla fuga, sennonché vistosi raggiunto lanciava, senza conseguenze, due bombe a mano contro gl’inseguitori che lo raggiungevano con vari colpi di moschetto, uccidendolo.” Le sue ultime parole furono di disprezzo nei confronti dei suoi assassini, ai quali ricordò che sarebbe stato vendicato dai suoi compagni. I fascisti lo legarono, infine, ad un asino e lo fecero sfilare per le vie di Montorio come esempio negativo della resistenza antifascista e antitedesca. Caduto nel fango, con i fascisti compiacenti, rimase a terra per diverso tempo e poi portato al cimitero."
atlante_stragi,uccisione con armi da fuoco,TORTORETO ALTO 08.05.1944,1944-05-08,8 maggio 1944,Tortoreto Alto,42.7989571,13.9359794,Teramo,Abruzzo,Italia,fascisti,NULL,2,"Nel settore Adriatico operava la cosiddetta banda “Giuliese Garibaldi” che faceva capo a Riccardo Cerulli, ma una costellazione di bande e gruppi animava l'area. Nell'area tra Tortoreto e Sant'Omero dall'unione di antifascisti locali con alcuni giovani avieri arrivati da fuori, si forma, a partire dal 1943, una piccola banda guidata da Giuseppe Cavatassi. Sia la banda Cerulli, che la banda Cavatassi vennero riconosciute dalla Commissione regionale dell'Aquila nel 1947. La banda Cavatassi, senza preesistenti accordi soccorreva i militari alleati fatti prigionieri e favoriva la fuga di questi ultimi tramite piccole imbarcazioni  verso Termoli, controllata dagli angloamericani. Il nucleo di Cavatassi si occupava, inoltre, di diverse operazioni di sabotaggio per favorire il rallentamento delle operazioni nemiche, di incitare la diserzione tra i militari tedeschi, e di reperire armamenti. Il nucleo Cavatassi, inoltre, era favorito dagli aviolanci che erano utili per scambiare informazioni, messaggi, viveri, beni di prima necessità e radio trasmittenti.Grazie alla ricostruzione fatta da Giovanni Lauri, padre di Remo, abbiamo una dettagliata descrizione della vicenda. Lauri Remo la sera dell'8 maggio '44 dopo aver cenato, attendeva in cucina un suo compagno di lavoro, il ritardo di quest'ultimo lo preoccupò e si affacciò fuori dal portone che dava sulla strada antistante, in quel momento passavano dei carabinieri, che gli intimarono di seguirlo in caserma per violazione del coprifuoco. Una volta in caserma diede le sue generalità e riprese la via di casa. Un carabiniere, Luzi Francesco, gli corse dietro e senza intimargli alcunché gli sparò uccidendolo."
