origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione,NAME
cdec,vittima della Shoah,"Foa, Guido",1943-12-22,22 dicembre 1943,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Foa, Guido"
cdec,vittima della Shoah,"Levi, Anita",1944-01-28,28 gennaio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Anita"
cdec,vittima della Shoah,"Osima, Ada",1944-01-28,28 gennaio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,Morto/a in campo di sterminio,1,Auschwitz,"Osima, Ada"
cdec,vittima della Shoah,"Jona, Benvenuta Regina",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Jona, Benvenuta Regina"
cdec,vittima della Shoah,"Luzzati, Guido Zaccaria",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Luzzati, Guido Zaccaria"
cdec,vittima della Shoah,"Jona, Marianna Bona Esmeralda",1944-02-19,19 febbraio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Jona, Marianna Bona Esmeralda"
cdec,vittima della Shoah,"Coen, Regina Fortunata",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Coen, Regina Fortunata"
cdec,vittima della Shoah,"Colombo, Prima",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Colombo, Prima"
cdec,vittima della Shoah,"De Benedetti, Alice",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"De Benedetti, Alice"
cdec,vittima della Shoah,"De Benedetti, Enrica",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"De Benedetti, Enrica"
cdec,vittima della Shoah,"Segré, Ottavio",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,rastrellamento,1,Auschwitz,"Segré, Ottavio"
cdec,vittima della Shoah,"Segré, Rosa Emilia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,rastrellamento,1,Auschwitz,"Segré, Rosa Emilia"
cdec,vittima della Shoah,"Levi, Ester Elvira",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Ester Elvira"
cdec,vittima della Shoah,"Levi, Rosetta",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Rosetta"
cdec,vittima della Shoah,"Levi, Sara Ester",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,rastrellamento,1,Auschwitz,"Levi, Sara Ester"
cdec,vittima della Shoah,"De Benedetti, Eugenio",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"De Benedetti, Eugenio"
cdec,vittima della Shoah,"De Benedetti, Giorgia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"De Benedetti, Giorgia"
cdec,vittima della Shoah,"Della Torre, Ada",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Della Torre, Ada"
cdec,vittima della Shoah,"Ghiron, Dolce Eugenia",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Ghiron, Dolce Eugenia"
cdec,vittima della Shoah,"Ghiron, Regina",1944-05-19,19 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Ghiron, Regina"
cdec,vittima della Shoah,"Jona, Enrica",1944-05-24,24 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Jona, Enrica"
cdec,vittima della Shoah,"Levi, Olga",1944-05-27,27 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Olga"
cdec,vittima della Shoah,"Jona, Ezechia Leopoldo",1944-05-27,27 maggio 1944,Asti,44.90162,8.20751,Asti,Piemonte,Italia,nn,rastrellamento,1,Auschwitz,"Jona, Ezechia Leopoldo"
cdec,vittima della Shoah,"Schlesinger, Ruth",1943-12-15,15 dicembre 1943,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nn,Morto/a in campo di sterminio,1,Auschwitz,"Schlesinger, Ruth"
cdec,vittima della Shoah,"Haubenstock, Franziska",1944-01-20,20 gennaio 1944,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Haubenstock, Franziska"
cdec,vittima della Shoah,"Jungerwuerth, Theofila",1944-01-20,20 gennaio 1944,Avezzano,42.02896,13.42641,L'Aquila,Abruzzo,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Jungerwuerth, Theofila"
cdec,vittima della Shoah,"Labi, Elia",1943-11-30,30 novembre 1943,Badia al Pino,43.40424,11.77228,Arezzo,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen,"Labi, Elia"
cdec,vittima della Shoah,"Labi, Nissim",1943-11-30,30 novembre 1943,Badia al Pino,43.40424,11.77228,Arezzo,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen,"Labi, Nissim"
cdec,vittima della Shoah,"nazisti, Adolfo",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11.152,Verona,Veneto,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"nazisti, Adolfo"
cdec,vittima della Shoah,"nazisti, Ezio",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11.152,Verona,Veneto,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"nazisti, Ezio"
cdec,vittima della Shoah,"Polacco, Olga",1944-06-05,5 giugno 1944,Badia Calavena,45.5646,11.152,Verona,Veneto,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Polacco, Olga"
cdec,vittima della Shoah,"Blank, Debora",1944-01-29,29 gennaio 1944,Badoere,45.6342,12.08518,Treviso,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Blank, Debora"
cdec,vittima della Shoah,"Linsen, Tewel",1944-01-29,29 gennaio 1944,Badoere,45.6342,12.08518,Treviso,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Linsen, Tewel"
cdec,vittima della Shoah,"Einhorn, Isacco",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Einhorn, Isacco"
cdec,vittima della Shoah,"Einhorn, Renata",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Einhorn, Renata"
cdec,vittima della Shoah,"Rosenstein, Amalia",1944-04-15,15 aprile 1944,Bagnacavallo,44.41402,11.97813,Ravenna,Emilia-Romagna,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Rosenstein, Amalia"
cdec,vittima della Shoah,"Brauner, Jolanda",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Brauner, Jolanda"
cdec,vittima della Shoah,"Horvatic, Ivana",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Horvatic, Ivana"
cdec,vittima della Shoah,"Loewy, Alice",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Loewy, Alice"
cdec,vittima della Shoah,"Rajner, Darko",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Rajner, Darko"
cdec,vittima della Shoah,"Rajner, Hela",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Rajner, Hela"
cdec,vittima della Shoah,"Urbach, Kurt",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Urbach, Kurt"
cdec,vittima della Shoah,"Urbach, Leo",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Urbach, Leo"
cdec,vittima della Shoah,"Urbach, Liliana",1943-11-30,30 novembre 1943,Bagni di Lucca,44.00513,10.5531,Lucca,Toscana,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Urbach, Liliana"
cdec,vittima della Shoah,"Benjamin, Abramo",1943-11-30,30 novembre 1943,Bagno a Ripoli,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,fascisti,rastrellamento,1,Bergen Belsen,"Benjamin, Abramo"
cdec,vittima della Shoah,"Dana, Ester",1944-02-17,17 febbraio 1944,Ballabio,45.89629,9.42294,Lecco,Lombardia,Italia,fascisti,rastrellamento,1,Auschwitz,"Dana, Ester"
cdec,vittima della Shoah,"Dana, Stella",1944-02-17,17 febbraio 1944,Ballabio,45.89629,9.42294,Lecco,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Dana, Stella"
cdec,vittima della Shoah,"Dana, Salvatore",1944-02-17,17 febbraio 1944,Ballabio,45.89629,9.42294,Lecco,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Dana, Salvatore"
cdec,vittima della Shoah,"Gallico, Rachele Luna",1944-02-17,17 febbraio 1944,Ballabio,45.89629,9.42294,Lecco,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Gallico, Rachele Luna"
cdec,vittima della Shoah,"Lind, Moses",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz,"Lind, Moses"
cdec,vittima della Shoah,"Kramm, Emil",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Kramm, Emil"
cdec,vittima della Shoah,"Lind, Kurt",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Lind, Kurt"
cdec,vittima della Shoah,"Schwertfinger, Ester",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Schwertfinger, Ester"
cdec,vittima della Shoah,"Levi, Alda",1944-01-22,22 gennaio 1944,Barge,44.72786,7.32283,Cuneo,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Alda"
cdec,vittima della Shoah,"Levi, Angela Sara",1944-01-24,24 gennaio 1944,Barge,44.72786,7.32283,Cuneo,Piemonte,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Levi, Angela Sara"
cdec,vittima della Shoah,"Finzi, Guglielmo",1944-05-10,10 maggio 1944,Barzio,45.95,9.46667,Lecco,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz,"Finzi, Guglielmo"
cdec,vittima della Shoah,"Ginesi, Olga",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Ginesi, Olga"
cdec,vittima della Shoah,"Luzzatto, Silvia",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Luzzatto, Silvia"
cdec,vittima della Shoah,"Serman, Emil",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Serman, Emil"
cdec,vittima della Shoah,"Caroglio, Carla",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Caroglio, Carla"
cdec,vittima della Shoah,"Engel, Fanny Jette",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Engel, Fanny Jette"
cdec,vittima della Shoah,"Ginesi, Bice",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Ginesi, Bice"
cdec,vittima della Shoah,"Luzzatto, Maria Grazia",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Luzzatto, Maria Grazia"
cdec,vittima della Shoah,"Luzzatto, Mario",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Luzzatto, Mario"
cdec,vittima della Shoah,"Wofsi, Joseph",1943-09-15,15 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Wofsi, Joseph"
cdec,vittima della Shoah,"Mueller, Maria",1943-09-22,22 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Mueller, Maria"
cdec,vittima della Shoah,"Baron, Emma",1943-09-22,22 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Baron, Emma"
cdec,vittima della Shoah,"Mueller, Stefania",1943-09-22,22 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Mueller, Stefania"
cdec,vittima della Shoah,"Czolosinska, Sofia",1943-09-22,22 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Czolosinska, Sofia"
cdec,vittima della Shoah,"Werner, Giulia",1943-09-22,22 settembre 1943,Baveno,45.90818,8.50033,Verbano-Cusio-Ossola,Piemonte,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Werner, Giulia"
cdec,vittima della Shoah,"Benjamin, Abramo",1943-10-01,1 ottobre 1943,Bazzano,43.75115,11.32252,Bologna,Emilia-Romagna,Italia,nn,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Abramo"
cdec,vittima della Shoah,"Benjamin, Elena",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,fascisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Elena"
cdec,vittima della Shoah,"Labi, Elisa",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Elisa"
cdec,vittima della Shoah,"Cohen, Nissim",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,rastrellamento,1,Reichenau,"Cohen, Nissim"
cdec,vittima della Shoah,"Labi, Sara",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Sara"
cdec,vittima della Shoah,"Labi, Susanna",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Susanna"
cdec,vittima della Shoah,"Labi, Tova",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Tova"
cdec,vittima della Shoah,"Labi, Uazzi Sofia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Uazzi Sofia"
cdec,vittima della Shoah,"Labi, Victor",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Victor"
cdec,vittima della Shoah,"Benjamin, Sasi",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Sasi"
cdec,vittima della Shoah,"Benjamin, Vittorio",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Vittorio"
cdec,vittima della Shoah,"Bramli, Esterina",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Bramli, Esterina"
cdec,vittima della Shoah,"Cohen, Isacco",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Cohen, Isacco"
cdec,vittima della Shoah,"Cohen, Mosè",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Cohen, Mosè"
cdec,vittima della Shoah,"Cohen, Salomone",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Cohen, Salomone"
cdec,vittima della Shoah,"Cohen, Sion",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Cohen, Sion"
cdec,vittima della Shoah,"Cohen, Sofia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Cohen, Sofia"
cdec,vittima della Shoah,"Labi, Clemente Rahamin",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Clemente Rahamin"
cdec,vittima della Shoah,"Labi, David",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, David"
cdec,vittima della Shoah,"Labi, Elihau",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Elihau"
cdec,vittima della Shoah,"Labi, Fortunata",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Fortunata"
cdec,vittima della Shoah,"Labi, Giulia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Giulia"
cdec,vittima della Shoah,"Labi, Lina",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,rastrellamento,1,Reichenau,"Labi, Lina"
cdec,vittima della Shoah,"Labi, Mevorah",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Mevorah"
cdec,vittima della Shoah,"Labi, Nina",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Nina"
cdec,vittima della Shoah,"Labi, Pia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Labi, Pia"
cdec,vittima della Shoah,"Addadi, Diamantina",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Addadi, Diamantina"
cdec,vittima della Shoah,"Arbib, Fortunata",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Arbib, Fortunata"
cdec,vittima della Shoah,"Benjamin, Giorgio",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Giorgio"
cdec,vittima della Shoah,"Benjamin, Isacco",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Isacco"
cdec,vittima della Shoah,"Benjamin, Isacco",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Isacco"
cdec,vittima della Shoah,"Benjamin, Isacco Samuele",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Isacco Samuele"
cdec,vittima della Shoah,"Benjamin, Perla",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Perla"
cdec,vittima della Shoah,"Misellati, Zecchia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Misellati, Zecchia"
cdec,vittima della Shoah,"Reginiano, Abraham Herzl",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Abraham Herzl"
cdec,vittima della Shoah,"Reginiano, Beniamino",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Beniamino"
cdec,vittima della Shoah,"Reginiano, Elisa",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Elisa"
cdec,vittima della Shoah,"Reginiano, Ester",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Ester"
cdec,vittima della Shoah,"Reginiano, Shalom",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Shalom"
cdec,vittima della Shoah,"Reginiano, Vittorio",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Reginiano, Vittorio"
cdec,vittima della Shoah,"Sutton, Delly",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Sutton, Delly"
cdec,vittima della Shoah,"Taiar, Rachele",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Florence,Toscana,Italia,nazisti,Morto/a in campo di sterminio,1,Reichenau,"Taiar, Rachele"
cdec,vittima della Shoah,"Ventura, Grazia",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nn,Morto/a in campo di sterminio,1,Reichenau,"Ventura, Grazia"
cdec,vittima della Shoah,"Buaron, Messauda",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nn,Morto/a in campo di sterminio,1,Reichenau,"Buaron, Messauda"
cdec,vittima della Shoah,"Labi, Fortunata",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nn,Morto/a in campo di sterminio,1,Reichenau,"Labi, Fortunata"
cdec,vittima della Shoah,"Benjamin, Buba",1943-10-01,1 ottobre 1943,Bazzano,44.50176,11.08675,Bologna,Emilia-Romagna,Italia,nn,Morto/a in campo di sterminio,1,Reichenau,"Benjamin, Buba"
