origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
last_letters,nn,"Spinelli, Vanzio",1944-06-24,24 giugno 1944,Cimitero di Cattolica,43.963747,12.744654,Rimini,Emilia-Romagna,Italia,nazifascisti,fucilazione,1,"Arrestati l’11 giugno 1944 in seguito a delazione di un commilitone, Domenico Rasi e Vanzio Spinelli furono interrogati e picchiati fino alla condanna a  morte stabilita dal tribunale tedesco."
last_letters,nn,"Spinelli, Vanzio",1944-06-24,24 giugno 1944,Cimitero di Cattolica,43.963747,12.744654,Rimini,Emilia-Romagna,Italia,nazifascisti,fucilazione,1,"Arrestati l’11 giugno 1944 in seguito a delazione di un commilitone, Domenico Rasi e Vanzio Spinelli furono interrogati e picchiati fino alla condanna a  morte stabilita dal tribunale tedesco."
last_letters,nn,"Spinelli, Vanzio",1944-06-24,24 giugno 1944,Cimitero di Cattolica,43.963747,12.744654,Rimini,Emilia-Romagna,Italia,nazifascisti,fucilazione,1,"Arrestati l’11 giugno 1944 in seguito a delazione di un commilitone, Domenico Rasi e Vanzio Spinelli furono interrogati e picchiati fino alla condanna a  morte stabilita dal tribunale tedesco."
last_letters,partigiano,"Rasi, Domenico",1944-06-24,24 giugno 1944,Cimitero di Cattolica,43.963747,12.744654,Rimini,Emilia-Romagna,Italia,nazifascisti,fucilazione,1,"Arrestati l’11 giugno 1944 in seguito a delazione di un commilitone, Domenico Rasi e Vanzio Spinelli furono interrogati e picchiati fino alla condanna a  morte stabilita dal tribunale tedesco."
last_letters,partigiano,"Rasi, Domenico",1944-06-24,24 giugno 1944,Cimitero di Cattolica,43.963747,12.744654,Rimini,Emilia-Romagna,Italia,nazifascisti,fucilazione,1,"Arrestati l’11 giugno 1944 in seguito a delazione di un commilitone, Domenico Rasi e Vanzio Spinelli furono interrogati e picchiati fino alla condanna a  morte stabilita dal tribunale tedesco."
atlante_stragi,nn,RIMINI 14.09.1944,1944-09-14,14 settembre 1944,Rimini,44.0678288,12.5695158,Rimini,Emilia-Romagna,Italia,nazifascisti,rastrellamento,2,"Trasferitosi a Rimini per ragioni di lavoro si arruolò nelle gap locali, durante una azione contro i nazi-fascisti veniva catturato dagli stessi e da allora non si è saputo più nulla""."""
atlante_stragi,impiccagione,"RIMINI, 14-16.08.1944",1944-08-14,14 agosto 1944,Rimini,44.0678288,12.5695158,Rimini,Emilia-Romagna,Italia,nazifascisti,punitivo,4,"I tre partigiani, nel tardo pomeriggio (17:30 circa) del 14 agosto 1944, dopo una delazione fatta da un tale Leo (o Leone) Celli, sono sorpresi dai nazifascisti nel nascondiglio clandestino di via Ducale con armi e volantini e per questo sono arrestati dai soldati della GNR (Guardia Nazionale Repubblicana) e da un sott’ufficiale tedesco guidati da P. Tacchi. Dopo l’arresto sono condotti presso il comando germanico di via Covignano , dove vengono inutilmente torturati per avere i nomi degli altri partigiani. Il giorno dopo sono sommariamente processati e condannati a morte della Corte marziale del 303° reggimento della 162° divisione di fanteria turkmena presieduta dall’Oberstleutenant Christiani e successivamente controfirmata generale Ralph von Heygendorff. Dopo una notte di detenzione trascorsa presso il convento di Covignano (sede decentrata, causa bombardamenti, dei carabinieri), ove i locali frati tenteranno inutilmente di convincere le autorità a commutare la pena. Saranno impiccati il 16 agosto verso le ore 7:00 del mattino nell’allora piazza Giulio Cesare dalle truppe turkmene affiliate ai tedeschi. I loro corpi rimarranno esposti come monito per la popolazione, fino al 17 pomeriggio per essere poi sepolti presso il cimitero comunale alle ore 11 del 18 agosto."
atlante_stragi,uccisione con armi da fuoco,"Opatje Selo (Opacchiasella), Miren-Kostanjevica (Merna-Castagnevizza), 22.12.1943",1943-12-22,22 dicembre 1943,Opatje Selo (Opachiesella),45.851282,13.582922,Gorizia,Friuli-Venezia Giulia,Italia,nazifascisti,rastrellamento,6,"Il 22 dicembre 1943 un reparto germanico guidato dalla spia Walter Gherlaschi giunge nel villaggio di Sela, nel comune di Opachiesella, dove da alcuni giorni si era insediata una compagnia partigiana del Battaglione Triestino"". Durante lo scontro rimangono uccisi quattro partigiani, altri tre vengono feriti e presi prigionieri. FRa questi il comandante Armando Miniussi che, riconosciuto dalla spia, viene fucilato davanti la popolazione nella piazza antistante la chiesa del paese."""
atlante_stragi,fucilazione,Aviano 26-3-1945,1945-03-26,26 marzo 1945,Aviano,46.0695445,12.5881394,Pordenone,Friuli-Venezia Giulia,Italia,nazifascisti,punitivo,2,"Marco e Luigi Trevisan erano i proprietari del mulino di Aviano. Per tale ragione i due avevano avuto frequenti contatti con i partigiani, i quali diverse volte avevano requisito della farina per sostenere le formazioni in montagna. Denunciati molto probabilmente da Antonio Roman, informatore dei tedeschi, i due entrarono nel mirino delle autorità naziste. Nella mattinata del 26 marzo Marco Trevisan ricevette la visita di due finti partigiani, che si presentarono con i nomi di battaglia “Topolino” e “Sergio” e che esibirono un ordine firmato dal comandate “Maso” che intimava la requisizione di due quintali di farina. Essendo l’attività del mulino praticamente ferma, Marco si rifiutò di consegnare la farina, sostenendo di non averne. Dopo un breve alterco Marco avrebbe preso contatti con un partigiano della zona il quale lo informò che la firma del comandante “Maso” apposta sull’ordine di requisizione era contraffatta. Marco a quel punto, pensando che la situazione fosse risolta, si recò a Pordenone per ragioni di lavoro. Verso le ore 14.00 di quella stessa giornata “Topolino” e “Sergio” si recarono nuovamente presso il mulino, trovandovi questa volta Luigi Trevisan il quale, dopo durissime pressioni e minacce, decise di acconsentire alla consegna della farina. Due ore dopo sopraggiunse presso l’abitazione di Luigi una camionetta con a bordo militari tedeschi che, fatta irruzione, intimarono al proprietario e ai suoi dipendenti di riunirsi in una stanza, procedendo al saccheggio della casa. Dopo un’ora giunsero un autocarro carico di militi tedeschi e repubblicani e un’autovettura con a bordo il tenente medico Dörnenburg. Prelevato Luigi dalla stanza e condottolo in cucina, il tenente medico iniziò a picchiarlo e a torturarlo per indurlo a confessare i suoi rapporti con i partigiani. Ad essere picchiato dal tenente fu anche uno dei suoi dipendenti, Tesserin Eugenio. Poco più tardi Marco fece ritorno a casa dopo essere stato a Pordenone e qui Dörnenburg e alcuni militi repubblicani presero a picchiarlo di fronte ai familiari, facendolo sanguinare copiosamente. Terrorizzato dalla scena, il figlio di 16 anni decise di fermare il tenente, offrendo la propria vita in cambio di quella del padre. A quel punto Dörnenburg, probabilmente colpito, dispose l’arresto di Marco e di tutti i presenti, tra cui la nipote Luisa, successivamente trasportati presso le carceri di Roveredo in Piano. Mentre Marco veniva duramente picchiato, suo fratello Luigi venne invece ucciso da colpi di arma da fuoco all’esterno della propria casa. Marco, poi trasferito a Pordenone, sarebbe rimasto in prigione fino alla Liberazione, mentre gli altri fermati vennero tutti rilasciati pochi giorni dopo l’arresto. La villa dei Trevisan venne saccheggiata e il mobilio dato alle fiamme."
atlante_stragi,fucilazione,Bus del Colvera Maniago 7-2-1945,1945-02-07,7 febbraio 1945,Bus del Colvera,46.1650862,12.7065671,Pordenone,Friuli-Venezia Giulia,Italia,nazifascisti,punitivo,2,"Nella prima metà del mese di gennaio 1945 ad Arba di Pordenone erano stati paracadutati due soldati americani i quali, però, dopo l’atterraggio avevano perso ogni contatto con i loro comandi. Dopo aver camminato a lungo nella neve, i due, sfiniti, vennero trovati dal partigiano David Beniamino, che li accompagnò presso l’abitazione di Rangan Gemma, che conosceva l’inglese per aver vissuto per un periodo in Australia e in Sud Africa. Qualche giorno dopo i due vennero nascosti a casa della cugina di Gemma Rangan, Alice Tarlupin, ritenuta più sicura. Nel tentativo di far raggiungere la montagna ai due soldati, Gemma Rangan prese contatto con Roman Antonio, conosciuto da lei perché millantava di far parte dei servizi di intendenza della Brigata “Ippolito Nievo”. Roman si presentò a casa della Tarlupin per verificare di persona la veridicità dei racconti della Rangan e il giorno stesso, visto che non solo non faceva parte delle formazioni partigiane ma svolgeva molto probabilmente attività di informatore per conto dei tedeschi, denunciò la Rangan e gli altri alle autorità naziste. La sera del 21 gennaio soldati tedeschi raggiunsero il nascondiglio e catturarono i due americani, la Rangan, sua madre Amalia Toffolo e il partigiano Beniamino David. Dopo diversi giorni di prigionia Beniamino David sarebbe stato, il 7 febbraio, ucciso mediante fucilazione in località Bus del Colvera."
atlante_stragi,fucilazione,CASERMA UMBERTO I PORDENONE 27.11.1944,1944-11-27,27 novembre 1944,Caserma Umberto I,45.9626398,12.6551362,Pordenone,Friuli-Venezia Giulia,Italia,nazifascisti,punitivo,2,"Franco Martelli, già maggiore del Reggimento “Cavalleggeri di Saluzzo” era riuscito a tornare a Pordenone presso la sua famiglia nell’ottobre del 1943. Di estrazione cattolica e monarchica, nella primavera del 1944 decise di entrare in contatto con le formazioni Osoppo, assumendo il nome di battaglia “Ferrini”. Grazie alle sue doti organizzative e militari divenne prima Comandante delle formazioni osovane e poi Capo di Stato Maggiore della brigata unificata “Ippolito Nievo B”, che aveva il compito di fornire direttive univoche a tutte le formazioni operative sul territorio, anche se di diversa ispirazione politica. Il mese di novembre segnò un momento di grave difficoltà per le forze partigiane della zona, colpite da vaste operazioni condotte dai reparti nazifascisti. La mattina del 25 novembre 1944 a casa del comandante si presentarono due persone in abiti civili: erano Antonio Piccoli e Nello Del Frè, due componenti della “Banda Leschiutta”. Mentre i due tentavano, spacciandosi per civili in cerca di contatti con i partigiani, di indurre “Ferrini” ad un passo falso, Angelo Leschiutta, Alfred Dörnenburg e altri uomini fecero irruzione nell’abitazione, ponendolo in stato di arresto. A quel punto venne trasferito alle “Casermette” di via Molinari a Pordenone per essere interrogato. Il giorno successivo venne processato da un tribunale militare tedesco presieduto dal nazista Schlieben, comandante della piazza di Pordenone, e condannato a morte. “Ferrini” venne fucilato alle ore 10.30 del 27 novembre 1944 presso la Caserma “Umberto I” di Pordenone. Prima di cadere ucciso dai colpi sparati dal plotone urlò “Viva l’Italia”, suscitando viva impressione tra gli stessi comandanti tedeschi che avevano disposto l’esecuzione."
atlante_stragi,fucilazione,CIAGO MEDUNO 19.12.1944,1944-12-19,19 dicembre 1944,Ciago,46.2042734,12.7997406,Pordenone,Friuli-Venezia Giulia,Italia,nazifascisti,punitivo,2,"Margherita Dell’Acqua faceva parte del Movimento di Liberazione. La donna era addetta all’intendenza della 4. brigata Osoppo e teneva i contatti fra i reparti partigiani; inoltre informava i reparti della Osoppo sui movimenti dei tedeschi e dei fascisti. Nel mese di dicembre 1944 Margherita Dell’Acqua venne fermata dai nazifascisti. Arrestata, subì maltrattamenti e torture nelle carceri di Meduno. Ferita da un colpo di rivoltella in bocca e lasciata per morta nelle latrine, la donna rinvenne e riuscì a scappare. Arrestata nuovamente a casa dei suoi familiari, fu fatta salire a bordo di un camion militare lasciandole intendere che sarebbe stata condotta all’Ospedale di Spilimbergo per le cure necessarie. Margherita Dell’Acqua fu invece condotta in una località poco fuori dal paese, su un prato a Ciago di Meduno, e fucilata."
atlante_stragi,fucilazione,SPELLO 01-02.06.1944,1944-06-01,1 giugno 1944,Cimitero,42.9512754,12.6006327,Pordenone,Friuli-Venezia Giulia,Italia,nazifascisti,legato al controllo del territorio,2,"La sera del 1 giugno 1944 due sottufficiali tedeschi fermano, nei pressi di villa Fidelia, un carro con a bordo Gino Migliosi e Pietro Procacci, suo amico. All'interno vengono rinvenuti un fucile, numerose cartucce per quell'arma e altre di vario calibro. I due vengono accompagnati al comando della II compagnia ausiliaria di Spello della GNR. Durante l'interrogatorio, Procacci professa la sua innocenza, affermando che Migliosi gli aveva chiesto un passaggio con il carro senza informarlo di cosa avesse con sé. Migliosi conferma tutto, scagionando così l'amico, e afferma di avere rinvenuto fucile e munizioni in un casolare abbandonato nei pressi di Foligno. Nonostante venga «sottoposto a stringente interrogatorio», non fa altre dichiarazioni. Procacci viene subito liberato, Migliosi la mattina dopo è condotto al cimitero di Spello e fucilato, «perché trovato abusivamente armato»."
